"DateTime";"PH Suelo PH"
"2023-05-14 09:25:02";3,55
"2023-05-14 09:45:03";3,55
"2023-05-14 10:05:03";3,54
"2023-05-14 10:25:03";3,54
"2023-05-14 10:45:03";3,54
"2023-05-14 11:05:02";3,54
"2023-05-14 11:25:03";3,53
"2023-05-14 11:45:03";3,53
"2023-05-14 12:05:03";3,53
"2023-05-14 12:25:03";3,52
"2023-05-14 12:45:02";3,52
"2023-05-14 13:05:03";3,51
"2023-05-14 13:25:03";3,51
"2023-05-14 13:45:02";3,5
"2023-05-14 14:05:03";3,5
"2023-05-14 14:25:03";3,49
"2023-05-14 14:45:02";3,49
"2023-05-14 15:05:02";3,48
"2023-05-14 15:25:02";3,48
"2023-05-14 15:45:02";3,48
"2023-05-14 16:05:02";3,47
"2023-05-14 16:25:02";3,47
"2023-05-14 16:45:02";3,47
"2023-05-14 17:05:02";3,47
"2023-05-14 17:25:02";3,46
"2023-05-14 18:05:02";3,46
"2023-05-14 18:25:02";3,46
"2023-05-14 18:45:02";3,46
"2023-05-14 19:05:01";3,46
"2023-05-14 19:25:02";3,46
"2023-05-14 19:45:01";3,45
"2023-05-14 20:05:02";3,45
"2023-05-14 20:25:02";3,45
"2023-05-14 20:45:01";3,45
"2023-05-14 21:05:02";3,45
"2023-05-14 21:25:02";3,45
"2023-05-14 21:45:02";3,45
"2023-05-14 22:05:02";3,45
"2023-05-14 22:25:02";3,45
"2023-05-14 22:45:02";3,45
"2023-05-14 23:05:02";3,45
"2023-05-14 23:25:01";3,45
"2023-05-14 23:45:01";3,45
"2023-05-15 00:05:01";3,44
"2023-05-15 00:45:01";3,44
"2023-05-15 01:05:01";3,44
"2023-05-15 01:25:00";3,44
"2023-05-15 01:45:01";3,44
"2023-05-15 02:05:01";3,44
"2023-05-15 02:45:01";3,44
"2023-05-15 03:05:01";3,44
"2023-05-15 03:25:01";3,44
"2023-05-15 04:05:01";3,44
"2023-05-15 04:25:01";3,44
"2023-05-15 04:45:00";3,44
"2023-05-15 05:05:01";3,43
"2023-05-15 05:45:01";3,43
"2023-05-15 06:05:01";3,43
"2023-05-15 06:25:00";3,43
"2023-05-15 06:45:00";3,43
"2023-05-15 07:05:00";3,43
"2023-05-15 07:25:00";3,42
"2023-05-15 07:45:01";3,42
"2023-05-15 08:05:00";3,42
"2023-05-15 08:25:00";3,41
"2023-05-15 08:45:00";3,41
"2023-05-15 09:05:00";3,4
"2023-05-15 09:25:00";3,4
"2023-05-15 09:45:00";3,39
"2023-05-15 10:05:00";3,39
"2023-05-15 10:25:00";3,38
"2023-05-15 10:45:00";3,37
"2023-05-15 11:05:00";3,37
"2023-05-15 11:25:00";3,36
"2023-05-15 11:45:00";3,36
"2023-05-15 12:05:00";3,35
"2023-05-15 12:25:00";3,34
"2023-05-15 12:45:00";3,34
"2023-05-15 13:04:59";3,33
"2023-05-15 13:24:59";3,32
"2023-05-15 14:05:00";3,31
"2023-05-15 14:24:59";3,3
"2023-05-15 14:45:00";3,3
"2023-05-15 15:05:00";3,29
"2023-05-15 15:24:59";3,29
"2023-05-15 15:45:00";3,29
"2023-05-15 16:05:00";3,28
"2023-05-15 16:24:59";3,28
"2023-05-15 16:44:59";3,28
"2023-05-15 17:04:59";3,27
"2023-05-15 17:24:59";3,27
"2023-05-15 17:44:59";3,26
"2023-05-15 18:04:59";3,26
"2023-05-15 18:24:59";3,26
"2023-05-15 18:44:59";3,26
"2023-05-15 19:04:59";3,25
"2023-05-15 19:24:58";3,25
"2023-05-15 19:44:59";3,25
"2023-05-15 20:04:59";3,24
"2023-05-15 20:24:59";3,23
"2023-05-15 20:44:58";3,23
"2023-05-15 21:04:59";3,22
"2023-05-15 21:24:58";3,22
"2023-05-15 21:44:59";3,22
"2023-05-15 22:04:59";3,21
"2023-05-15 22:44:59";3,2
"2023-05-15 23:04:59";3,2
"2023-05-15 23:24:59";3,19
"2023-05-15 23:44:58";3,19
"2023-05-16 00:04:59";3,19
"2023-05-16 00:24:59";3,18
"2023-05-16 00:44:59";3,18
"2023-05-16 01:04:58";3,18
"2023-05-16 01:24:58";3,18
"2023-05-16 01:44:58";3,17
"2023-05-16 02:04:58";3,17
"2023-05-16 02:24:58";3,22
"2023-05-16 02:44:58";3,33
"2023-05-16 03:04:58";3,4
"2023-05-16 03:24:58";3,43
"2023-05-16 03:44:58";3,47
"2023-05-16 04:04:58";3,49
"2023-05-16 04:24:58";3,51
"2023-05-16 04:44:58";3,52
"2023-05-16 05:04:58";3,52
"2023-05-16 05:24:57";3,52
"2023-05-16 05:44:57";3,52
"2023-05-16 06:04:58";3,52
"2023-05-16 06:24:58";3,53
"2023-05-16 06:44:58";3,53
"2023-05-16 07:04:57";3,53
"2023-05-16 07:24:58";3,54
"2023-05-16 07:44:58";3,54
"2023-05-16 08:04:58";3,55
"2023-05-16 08:24:58";3,55
"2023-05-16 08:44:58";3,55
"2023-05-16 09:04:58";3,55
"2023-05-16 09:24:57";3,55
"2023-05-16 09:44:57";3,55
"2023-05-16 10:04:57";3,55
"2023-05-16 10:24:57";3,55
"2023-05-16 10:44:57";3,55
"2023-05-16 11:04:57";3,54
"2023-05-16 11:24:56";3,54
"2023-05-16 11:44:57";3,54
"2023-05-16 12:04:57";3,54
"2023-05-16 12:24:57";3,53
"2023-05-16 12:44:57";3,53
"2023-05-16 13:04:57";3,53
"2023-05-16 13:24:57";3,53
"2023-05-16 13:44:57";3,53
"2023-05-16 14:04:57";3,53
"2023-05-16 14:24:57";3,53
"2023-05-16 14:44:57";3,53
"2023-05-16 15:04:57";3,52
"2023-05-16 15:24:57";3,53
"2023-05-16 15:44:57";3,53
"2023-05-16 16:04:57";3,53
"2023-05-16 16:24:57";3,53
"2023-05-16 16:44:56";3,53
"2023-05-16 17:04:57";3,53
"2023-05-16 17:24:57";3,53
"2023-05-16 17:44:57";3,53
"2023-05-16 18:04:56";3,53
"2023-05-16 18:44:56";3,53
"2023-05-16 19:04:56";3,54
"2023-05-16 19:24:56";3,54
"2023-05-16 19:44:56";3,54
"2023-05-16 20:04:56";3,54
"2023-05-16 20:24:56";3,54
"2023-05-16 20:44:56";3,54
"2023-05-16 21:04:56";3,54
"2023-05-16 21:24:56";3,54
"2023-05-16 21:44:56";3,55
"2023-05-16 22:04:56";3,55
"2023-05-16 22:24:56";3,55
"2023-05-16 22:44:56";3,55
"2023-05-16 23:04:56";3,55
"2023-05-16 23:24:55";3,55
"2023-05-16 23:44:56";3,55
"2023-05-17 00:24:56";3,55
"2023-05-17 00:44:56";3,56
"2023-05-17 01:04:56";3,56
"2023-05-17 01:24:56";3,56
"2023-05-17 01:44:56";3,56
"2023-05-17 02:04:56";3,56
"2023-05-17 02:24:55";3,56
"2023-05-17 02:44:55";3,56
"2023-05-17 03:04:55";3,56
"2023-05-17 03:44:55";3,56
"2023-05-17 04:04:55";3,56
"2023-05-17 04:24:55";3,56
"2023-05-17 04:44:55";3,56
"2023-05-17 05:04:55";3,56
"2023-05-17 05:24:55";3,57
"2023-05-17 05:44:55";3,57
"2023-05-17 06:04:55";3,57
"2023-05-17 06:24:55";3,57
"2023-05-17 06:44:55";3,57
"2023-05-17 07:04:55";3,57
"2023-05-17 07:24:55";3,57
"2023-05-17 07:44:55";3,57
"2023-05-17 08:04:55";3,56
"2023-05-17 08:44:55";3,56
"2023-05-17 09:04:55";3,56
"2023-05-17 09:24:55";3,56
"2023-05-17 09:44:55";3,55
"2023-05-17 10:04:55";3,55
"2023-05-17 10:24:55";3,55
"2023-05-17 10:44:55";3,54
"2023-05-17 11:04:55";3,54
"2023-05-17 11:24:54";3,54
"2023-05-17 11:44:54";3,54
"2023-05-17 12:04:54";3,53
"2023-05-17 12:24:54";3,53
"2023-05-17 13:04:54";3,52
"2023-05-17 13:24:54";3,51
"2023-05-17 13:44:54";3,51
"2023-05-17 14:04:54";3,5
"2023-05-17 14:24:53";3,5
"2023-05-17 14:44:54";3,49
"2023-05-17 15:04:54";3,49
"2023-05-17 15:24:54";3,48
"2023-05-17 15:44:53";3,48
"2023-05-17 16:04:54";3,47
"2023-05-17 16:24:54";3,47
"2023-05-17 16:44:54";3,46
"2023-05-17 17:04:54";3,46
"2023-05-17 17:24:54";3,46
"2023-05-17 17:44:54";3,45
"2023-05-17 18:04:54";3,45
"2023-05-17 18:24:54";3,45
"2023-05-17 18:44:54";3,45
"2023-05-17 19:04:53";3,45
"2023-05-17 19:24:54";3,44
"2023-05-17 19:44:54";3,44
"2023-05-17 20:04:54";3,44
"2023-05-17 20:24:53";3,44
"2023-05-17 20:44:53";3,44
"2023-05-17 21:04:53";3,44
"2023-05-17 21:24:53";3,44
"2023-05-17 21:44:53";3,44
"2023-05-17 22:04:53";3,44
"2023-05-17 22:24:53";3,44
"2023-05-17 22:44:53";3,44
"2023-05-17 23:04:53";3,44
"2023-05-17 23:44:52";3,44
"2023-05-18 00:04:53";3,43
"2023-05-18 00:24:53";3,42
"2023-05-18 01:04:53";3,41
"2023-05-18 01:24:53";3,4
"2023-05-18 01:44:53";3,4
"2023-05-18 02:44:53";3,38
"2023-05-18 03:04:53";3,37
"2023-05-18 03:44:53";3,36
"2023-05-18 04:04:53";3,35
"2023-05-18 04:24:53";3,34
"2023-05-18 04:44:52";3,34
"2023-05-18 05:24:52";3,33
"2023-05-18 06:04:52";3,31
"2023-05-18 06:24:52";3,31
"2023-05-18 06:44:52";3,3
"2023-05-18 07:04:52";3,3
"2023-05-18 08:24:52";3,27
"2023-05-18 08:44:52";3,26
"2023-05-18 10:44:52";3,22
"2023-05-18 11:24:52";3,21
"2023-05-18 11:44:52";3,2
"2023-05-18 12:24:52";3,19
"2023-05-18 12:44:51";3,18
"2023-05-18 13:04:52";3,17
"2023-05-18 13:24:51";3,16
"2023-05-18 13:44:51";3,16
"2023-05-18 14:04:51";3,15
"2023-05-18 14:24:51";3,14
"2023-05-18 14:44:51";3,13
"2023-05-18 15:04:51";3,13
"2023-05-18 15:24:50";3,12
"2023-05-18 15:44:51";3,11
"2023-05-18 16:04:51";3,11
"2023-05-18 16:24:51";3,1
"2023-05-18 16:44:51";3,1
"2023-05-18 17:04:50";3,09
"2023-05-18 17:24:51";3,09
"2023-05-18 17:44:51";3,08
"2023-05-18 18:04:51";3,08
"2023-05-18 18:24:50";3,07
"2023-05-18 18:44:51";3,07
"2023-05-18 19:04:51";3,07
"2023-05-18 19:24:51";3,07
"2023-05-18 19:44:51";3,07
"2023-05-18 20:04:50";3,07
"2023-05-18 20:24:51";3,07
"2023-05-18 20:44:51";3,07
"2023-05-18 21:04:51";3,06
"2023-05-18 21:24:51";3,07
"2023-05-18 21:44:50";3,06
"2023-05-18 22:04:51";3,07
"2023-05-18 22:24:50";3,06
"2023-05-18 22:44:50";3,07
"2023-05-18 23:04:50";3,06
"2023-05-18 23:24:50";3,06
"2023-05-18 23:44:50";3,06
"2023-05-19 00:04:50";3,06
"2023-05-19 00:24:50";3,06
"2023-05-19 00:44:50";3,06
"2023-05-19 01:04:50";3,07
"2023-05-19 01:24:50";3,07
"2023-05-19 01:44:49";3,07
"2023-05-19 02:04:50";3,07
"2023-05-19 02:24:50";3,07
"2023-05-19 02:44:50";3,07
"2023-05-19 03:04:50";3,07
"2023-05-19 03:24:50";3,07
"2023-05-19 03:44:50";3,07
"2023-05-19 04:04:50";3,07
"2023-05-19 04:24:49";3,08
"2023-05-19 04:44:50";3,08
"2023-05-19 05:04:50";3,08
"2023-05-19 05:24:49";3,08
"2023-05-19 05:44:49";3,08
"2023-05-19 06:04:50";3,08
"2023-05-19 06:24:49";3,08
"2023-05-19 06:44:50";3,08
"2023-05-19 07:04:49";3,08
"2023-05-19 07:24:49";3,09
"2023-05-19 07:44:49";3,08
"2023-05-19 08:04:49";3,09
"2023-05-19 08:24:49";3,08
"2023-05-19 08:44:49";3,08
"2023-05-19 09:04:49";3,08
"2023-05-19 09:24:48";3,08
"2023-05-19 09:44:49";3,08
"2023-05-19 10:04:49";3,08
"2023-05-19 10:24:49";3,07
"2023-05-19 10:44:49";3,07
"2023-05-19 11:04:48";3,07
"2023-05-19 11:24:49";3,07
"2023-05-19 11:44:48";3,06
"2023-05-19 12:04:49";3,06
"2023-05-19 12:24:49";3,06
"2023-05-19 12:44:48";3,05
"2023-05-19 13:04:49";3,05
"2023-05-19 13:24:49";3,04
"2023-05-19 13:44:48";3,04
"2023-05-19 14:04:48";3,03
"2023-05-19 14:24:49";3,03
"2023-05-19 14:44:49";3,02
"2023-05-19 15:04:49";3,02
"2023-05-19 15:24:48";3,01
"2023-05-19 15:44:49";3,01
"2023-05-19 16:04:48";3
"2023-05-19 16:24:48";3
"2023-05-19 16:44:48";2,99
"2023-05-19 17:04:48";2,99
"2023-05-19 17:24:48";2,99
"2023-05-19 17:44:48";2,99
"2023-05-19 18:04:48";2,98
"2023-05-19 18:24:48";2,98
"2023-05-19 18:44:48";2,98
"2023-05-19 19:04:48";2,98
"2023-05-19 19:24:47";2,98
"2023-05-19 19:44:48";2,98
"2023-05-19 20:04:48";2,99
"2023-05-19 20:24:48";2,99
"2023-05-19 20:44:48";2,99
"2023-05-19 21:04:48";2,99
"2023-05-19 21:24:48";2,99
"2023-05-19 21:44:48";2,99
"2023-05-19 22:04:48";2,99
"2023-05-19 22:24:48";3
"2023-05-19 22:44:48";3
"2023-05-19 23:04:48";3
"2023-05-19 23:24:48";3
"2023-05-19 23:44:48";3
"2023-05-20 00:04:47";3
"2023-05-20 00:24:48";3
"2023-05-20 00:44:47";3
"2023-05-20 01:04:47";3
"2023-05-20 01:24:47";3
"2023-05-20 01:44:47";3,01
"2023-05-20 02:04:47";3,01
"2023-05-20 03:04:47";3,01
"2023-05-20 03:24:47";3,01
"2023-05-20 03:44:47";3,01
"2023-05-20 04:04:47";3,01
"2023-05-20 04:24:47";3,01
"2023-05-20 04:44:47";3,01
"2023-05-20 05:04:47";3,01
"2023-05-20 05:24:46";3,01
"2023-05-20 05:44:47";3,01
"2023-05-20 06:04:47";3,01
"2023-05-20 06:24:47";3,01
"2023-05-20 06:44:47";3,02
"2023-05-20 07:04:47";3,01
"2023-05-20 07:24:47";3,01
"2023-05-20 07:44:46";3,01
"2023-05-20 08:04:47";3,01
"2023-05-20 08:24:47";3,01
"2023-05-20 08:44:46";3,01
"2023-05-20 09:04:46";3,01
"2023-05-20 09:24:46";3,01
"2023-05-20 09:44:46";3
"2023-05-20 10:04:46";3
"2023-05-20 10:24:46";3
"2023-05-20 10:44:46";3
"2023-05-20 11:04:46";2,99
"2023-05-20 11:24:46";2,99
"2023-05-20 11:44:46";2,99
"2023-05-20 12:04:46";2,98
"2023-05-20 12:24:46";2,97
"2023-05-20 12:44:46";2,97
"2023-05-20 13:04:46";2,96
"2023-05-20 13:24:46";2,95
"2023-05-20 13:44:45";2,95
"2023-05-20 14:04:46";2,94
"2023-05-20 14:24:46";2,93
"2023-05-20 14:44:46";2,93
"2023-05-20 15:04:46";2,92
"2023-05-20 15:24:46";2,92
"2023-05-20 15:44:46";2,92
"2023-05-20 16:04:46";2,92
"2023-05-20 16:24:45";2,91
"2023-05-20 16:44:46";2,91
"2023-05-20 17:04:46";2,91
"2023-05-20 17:24:46";2,91
"2023-05-20 17:44:45";2,91
"2023-05-20 18:04:45";2,91
"2023-05-20 18:24:45";2,91
"2023-05-20 18:44:45";2,91
"2023-05-20 19:04:45";2,91
"2023-05-20 19:24:45";2,92
"2023-05-20 19:44:45";2,92
"2023-05-20 20:04:45";2,92
"2023-05-20 20:24:45";2,92
"2023-05-20 20:44:45";2,92
"2023-05-20 21:04:45";2,93
"2023-05-20 21:24:45";2,93
"2023-05-20 21:44:44";2,93
"2023-05-20 22:04:44";2,93
"2023-05-20 22:24:44";2,93
"2023-05-20 22:44:45";2,93
"2023-05-20 23:04:44";2,93
"2023-05-20 23:24:45";2,94
"2023-05-20 23:44:45";2,94
"2023-05-21 00:04:45";2,94
"2023-05-21 00:24:45";2,94
"2023-05-21 00:44:45";2,94
"2023-05-21 01:04:45";2,94
"2023-05-21 01:24:45";2,94
"2023-05-21 01:44:44";2,94
"2023-05-21 02:04:44";2,94
"2023-05-21 02:24:45";2,94
"2023-05-21 02:44:44";2,94
"2023-05-21 03:04:44";2,94
"2023-05-21 03:24:44";2,94
"2023-05-21 03:44:44";2,95
"2023-05-21 04:04:44";2,95
"2023-05-21 04:44:44";2,95
"2023-05-21 05:04:44";2,95
"2023-05-21 05:24:44";2,95
"2023-05-21 05:44:44";2,95
"2023-05-21 06:24:44";2,95
"2023-05-21 06:44:44";2,95
"2023-05-21 07:04:44";2,95
"2023-05-21 07:24:44";2,95
"2023-05-21 07:44:44";2,95
"2023-05-21 08:04:44";2,94
"2023-05-21 08:24:44";2,94
"2023-05-21 08:44:44";2,94
"2023-05-21 09:04:44";2,94
"2023-05-21 09:24:43";2,94
"2023-05-21 09:44:44";2,93
"2023-05-21 10:04:43";2,93
"2023-05-21 10:24:44";2,93
"2023-05-21 10:44:44";2,93
"2023-05-21 11:04:43";2,92
"2023-05-21 11:24:43";2,92
"2023-05-21 11:44:43";2,92
"2023-05-21 12:04:43";2,91
"2023-05-21 12:24:43";2,91
"2023-05-21 12:44:42";2,9
"2023-05-21 13:04:43";2,9
"2023-05-21 13:24:43";2,89
"2023-05-21 13:44:43";2,89
"2023-05-21 14:04:43";2,89
"2023-05-21 14:24:43";2,89
"2023-05-21 14:44:43";2,88
"2023-05-21 15:04:43";2,88
"2023-05-21 15:24:43";2,88
"2023-05-21 15:44:43";2,88
"2023-05-21 16:04:43";2,88
"2023-05-21 16:24:43";2,88
"2023-05-21 16:44:42";2,88
"2023-05-21 17:04:42";2,88
"2023-05-21 17:24:43";2,88
"2023-05-21 17:44:43";2,88
"2023-05-21 18:04:43";2,88
"2023-05-21 18:24:42";2,88
"2023-05-21 18:44:43";2,88
"2023-05-21 19:04:43";2,88
"2023-05-21 19:24:42";2,89
"2023-05-21 19:44:42";2,89
"2023-05-21 20:04:42";2,89
"2023-05-21 20:24:42";2,89
"2023-05-21 20:44:42";2,89
"2023-05-21 21:04:42";2,89
"2023-05-21 21:24:42";2,89
"2023-05-21 21:44:42";2,9
"2023-05-21 22:04:42";2,9
"2023-05-21 22:24:42";2,9
"2023-05-21 22:44:42";2,9
"2023-05-21 23:04:42";2,9
"2023-05-21 23:24:42";2,9
"2023-05-21 23:44:41";2,9
"2023-05-22 00:04:42";2,91
"2023-05-22 00:24:42";2,91
"2023-05-22 00:44:42";2,91
"2023-05-22 01:04:42";2,91
"2023-05-22 01:24:42";2,91
"2023-05-22 01:44:42";2,91
"2023-05-22 02:04:41";2,91
"2023-05-22 02:24:42";2,91
"2023-05-22 02:44:42";2,91
"2023-05-22 03:04:42";2,92
"2023-05-22 03:24:42";2,92
"2023-05-22 03:44:42";2,92
"2023-05-22 04:04:41";2,92
"2023-05-22 04:24:41";2,92
"2023-05-22 04:44:41";2,92
"2023-05-22 05:04:41";2,92
"2023-05-22 05:24:41";2,92
"2023-05-22 05:44:41";2,92
"2023-05-22 06:04:41";2,92
"2023-05-22 06:24:41";2,92
"2023-05-22 06:44:41";2,93
"2023-05-22 07:04:41";2,92
"2023-05-22 07:24:41";2,92
"2023-05-22 07:44:41";2,92
"2023-05-22 08:04:41";2,92
"2023-05-22 08:24:41";2,92
"2023-05-22 08:44:41";2,92
"2023-05-22 09:04:41";2,91
"2023-05-22 09:24:41";2,91
"2023-05-22 09:44:40";2,91
"2023-05-22 10:04:41";2,9
"2023-05-22 10:24:41";2,9
"2023-05-22 10:44:41";2,9
"2023-05-22 11:04:41";2,9
"2023-05-22 11:24:41";2,89
"2023-05-22 11:44:40";2,89
"2023-05-22 12:04:41";2,89
"2023-05-22 12:24:41";2,88
"2023-05-22 12:44:40";2,88
"2023-05-22 13:04:40";2,88
"2023-05-22 13:24:40";2,87
"2023-05-22 13:44:40";2,87
"2023-05-22 14:04:40";2,87
"2023-05-22 14:24:40";2,87
"2023-05-22 14:44:40";2,87
"2023-05-22 15:04:40";2,87
"2023-05-22 15:24:40";2,87
"2023-05-22 15:44:39";2,86
"2023-05-22 16:04:40";2,86
"2023-05-22 16:24:40";2,86
"2023-05-22 16:44:40";2,86
"2023-05-22 17:04:40";2,86
"2023-05-22 17:24:40";2,86
"2023-05-22 17:44:40";2,86
"2023-05-22 18:04:40";2,86
"2023-05-22 18:24:40";2,86
"2023-05-22 18:44:40";2,86
"2023-05-22 19:04:40";2,86
"2023-05-22 19:24:40";2,87
"2023-05-22 19:44:39";2,87
"2023-05-22 20:04:39";2,87
"2023-05-22 20:24:39";2,87
"2023-05-22 20:44:40";2,87
"2023-05-22 21:04:40";2,87
"2023-05-22 21:24:39";2,88
"2023-05-22 21:44:39";2,88
"2023-05-22 22:04:39";2,88
"2023-05-22 22:24:39";2,88
"2023-05-22 22:44:39";2,89
"2023-05-22 23:04:39";2,89
"2023-05-22 23:24:38";2,89
"2023-05-22 23:44:39";2,89
"2023-05-23 00:04:38";2,89
"2023-05-23 00:24:39";2,89
"2023-05-23 00:44:39";2,89
"2023-05-23 01:04:39";2,89
"2023-05-23 01:24:39";2,9
"2023-05-23 01:44:39";2,9
"2023-05-23 02:04:38";2,9
"2023-05-23 02:24:38";2,9
"2023-05-23 02:44:39";2,9
"2023-05-23 03:04:39";2,9
"2023-05-23 03:24:39";2,91
"2023-05-23 03:44:38";2,91
"2023-05-23 04:04:38";2,91
"2023-05-23 04:24:39";2,91
"2023-05-23 04:44:39";2,91
"2023-05-23 05:04:39";2,91
"2023-05-23 05:24:39";2,92
"2023-05-23 05:44:38";2,92
"2023-05-23 06:04:38";2,92
"2023-05-23 06:24:38";2,92
"2023-05-23 06:44:38";2,92
"2023-05-23 07:04:38";2,92
"2023-05-23 07:24:38";2,92
"2023-05-23 07:44:38";2,92
"2023-05-23 08:04:38";2,92
"2023-05-23 08:24:38";2,92
"2023-05-23 08:44:38";2,91
"2023-05-23 09:04:38";2,91
"2023-05-23 09:24:38";2,91
"2023-05-23 09:44:38";2,9
"2023-05-23 10:24:38";2,9
"2023-05-23 11:24:38";2,89
"2023-05-23 11:44:38";2,89
"2023-05-23 12:04:38";2,88
"2023-05-23 12:24:37";2,88
"2023-05-23 12:44:38";2,87
"2023-05-23 13:04:38";2,87
"2023-05-23 13:24:37";2,87
"2023-05-23 13:44:38";2,86
"2023-05-23 14:04:38";2,86
"2023-05-23 14:24:37";2,86
"2023-05-23 14:44:37";2,86
"2023-05-23 15:04:37";2,85
"2023-05-23 15:24:37";2,85
"2023-05-23 15:44:37";2,85
"2023-05-23 16:04:37";2,85
"2023-05-23 16:24:37";2,85
"2023-05-23 16:44:37";2,85
"2023-05-23 17:04:36";2,85
"2023-05-23 17:24:37";2,85
"2023-05-23 17:44:37";2,85
"2023-05-23 18:04:37";2,85
"2023-05-23 18:24:37";2,85
"2023-05-23 18:44:37";2,85
"2023-05-23 19:04:37";2,85
"2023-05-23 19:24:37";2,85
"2023-05-23 19:44:37";2,85
"2023-05-23 20:04:37";2,86
"2023-05-23 20:24:36";2,86
"2023-05-23 20:44:36";2,86
"2023-05-23 21:04:37";2,86
"2023-05-23 21:24:36";2,86
"2023-05-23 21:44:37";2,87
"2023-05-23 22:04:37";2,87
"2023-05-23 22:24:37";2,87
"2023-05-23 22:44:36";2,87
"2023-05-23 23:04:36";2,87
"2023-05-23 23:24:36";2,87
"2023-05-23 23:44:36";2,88
"2023-05-24 00:04:36";2,88
"2023-05-24 00:24:36";2,88
"2023-05-24 00:44:36";2,88
"2023-05-24 01:04:36";2,88
"2023-05-24 01:24:36";2,88
"2023-05-24 01:44:36";2,89
"2023-05-24 02:04:36";2,89
"2023-05-24 02:24:36";2,89
"2023-05-24 02:44:36";2,89
"2023-05-24 03:04:36";2,89
"2023-05-24 03:24:36";2,89
"2023-05-24 03:44:36";2,89
"2023-05-24 04:04:36";2,9
"2023-05-24 04:24:36";2,9
"2023-05-24 04:44:36";2,9
"2023-05-24 05:04:35";2,9
"2023-05-24 05:24:36";2,9
"2023-05-24 05:44:36";2,9
"2023-05-24 06:04:35";2,9
"2023-05-24 06:24:36";2,9
"2023-05-24 06:44:36";2,9
"2023-05-24 07:04:35";2,9
"2023-05-24 07:24:35";2,9
"2023-05-24 07:44:35";2,9
"2023-05-24 08:04:35";2,9
"2023-05-24 08:24:35";2,9
"2023-05-24 08:44:35";2,9
"2023-05-24 09:04:35";2,89
"2023-05-24 09:24:35";2,89
"2023-05-24 09:44:35";2,88
"2023-05-24 10:04:35";2,88
"2023-05-24 10:24:35";2,88
"2023-05-24 10:44:35";2,87
"2023-05-24 11:04:34";2,87
"2023-05-24 11:24:35";2,87
"2023-05-24 11:44:35";2,86
"2023-05-24 12:04:35";2,86
"2023-05-24 12:24:35";2,86
"2023-05-24 12:44:35";2,85
"2023-05-24 13:04:35";2,85
"2023-05-24 13:24:35";2,84
"2023-05-24 13:44:35";2,84
"2023-05-24 14:04:35";2,84
"2023-05-24 14:24:35";2,83
"2023-05-24 14:44:34";2,83
"2023-05-24 15:04:34";2,83
"2023-05-24 15:24:35";2,83
"2023-05-24 15:44:35";2,83
"2023-05-24 16:04:34";2,83
"2023-05-24 16:24:34";2,83
"2023-05-24 16:44:34";2,83
"2023-05-24 17:04:34";2,83
"2023-05-24 17:24:34";2,83
"2023-05-24 17:44:34";2,83
"2023-05-24 18:04:34";2,83
"2023-05-24 18:24:34";2,84
"2023-05-24 18:44:34";2,84
"2023-05-24 19:04:34";2,84
"2023-05-24 19:24:34";3,12
"2023-05-24 19:44:34";3,3
"2023-05-24 20:04:34";3,37
"2023-05-24 20:24:34";3,39
"2023-05-24 20:44:34";3,4
"2023-05-24 21:04:33";3,44
"2023-05-24 21:24:34";3,44
"2023-05-24 21:44:34";3,44
"2023-05-24 22:04:34";3,44
"2023-05-24 22:24:34";3,44
"2023-05-24 22:44:33";3,44
"2023-05-24 23:04:33";3,43
"2023-05-24 23:24:33";3,43
"2023-05-24 23:44:34";3,43
"2023-05-25 00:04:33";3,42
"2023-05-25 00:24:34";3,42
"2023-05-25 00:44:33";3,42
"2023-05-25 01:04:33";3,42
"2023-05-25 01:24:33";3,42
"2023-05-25 01:44:33";3,42
"2023-05-25 03:04:33";3,42
"2023-05-25 03:24:33";3,42
"2023-05-25 03:44:33";3,42
"2023-05-25 04:04:33";3,42
"2023-05-25 04:24:33";3,42
"2023-05-25 04:44:33";3,42
"2023-05-25 05:04:32";3,42
"2023-05-25 05:24:33";3,42
"2023-05-25 05:44:33";3,42
"2023-05-25 06:04:33";3,42
"2023-05-25 06:24:33";3,42
"2023-05-25 06:44:33";3,42
"2023-05-25 07:04:33";3,43
"2023-05-25 07:24:32";3,43
"2023-05-25 07:44:33";3,43
"2023-05-25 08:04:33";3,43
"2023-05-25 08:24:33";3,43
"2023-05-25 08:44:32";3,43
"2023-05-25 09:04:33";3,42
"2023-05-25 09:24:33";3,42
"2023-05-25 09:44:32";3,42
"2023-05-25 10:04:32";3,42
"2023-05-25 10:24:32";3,42
"2023-05-25 10:44:32";3,41
"2023-05-25 11:04:32";3,41
"2023-05-25 11:24:31";3,41
"2023-05-25 11:44:32";3,41
"2023-05-25 12:04:32";3,41
"2023-05-25 12:24:32";3,41
"2023-05-25 12:44:32";3,4
"2023-05-25 13:04:31";3,4
"2023-05-25 13:24:31";3,4
"2023-05-25 13:44:32";3,4
"2023-05-25 14:04:32";3,39
"2023-05-25 14:24:31";3,39
"2023-05-25 14:44:32";3,39
"2023-05-25 15:04:32";3,39
"2023-05-25 15:24:32";3,42
"2023-05-25 15:44:32";3,47
"2023-05-25 16:04:32";3,51
"2023-05-25 16:24:32";3,52
"2023-05-25 16:44:32";3,53
"2023-05-25 17:04:32";3,53
"2023-05-25 17:24:32";3,53
