"DateTime";"Humedad Suelo %"
"2023-05-01 03:13:57";20,26
"2023-05-01 03:33:56";20,27
"2023-05-01 03:53:57";20,26
"2023-05-01 04:13:57";20,25
"2023-05-01 04:53:57";20,22
"2023-05-01 05:13:57";20,22
"2023-05-01 05:53:57";20,2
"2023-05-01 06:13:57";20,2
"2023-05-01 06:53:56";20,19
"2023-05-01 07:33:57";20,18
"2023-05-01 07:53:57";20,18
"2023-05-01 08:13:57";20,17
"2023-05-01 08:33:57";20,17
"2023-05-01 08:53:57";20,15
"2023-05-01 09:13:57";20,12
"2023-05-01 09:33:57";20,09
"2023-05-01 09:53:57";20,12
"2023-05-01 10:13:57";20,09
"2023-05-01 10:33:57";20,07
"2023-05-01 10:53:56";20,07
"2023-05-01 11:13:57";20,06
"2023-05-01 11:33:57";20,04
"2023-05-01 11:53:57";20,01
"2023-05-01 12:13:56";19,98
"2023-05-01 12:33:57";19,96
"2023-05-01 12:53:57";19,94
"2023-05-01 13:13:56";19,93
"2023-05-01 13:33:57";19,92
"2023-05-01 13:53:57";19,84
"2023-05-01 14:33:57";19,81
"2023-05-01 15:33:57";19,79
"2023-05-01 15:53:57";19,79
"2023-05-01 16:13:57";19,79
"2023-05-01 16:53:57";19,8
"2023-05-01 17:13:57";19,81
"2023-05-01 17:53:57";19,83
"2023-05-01 18:33:57";19,87
"2023-05-01 19:13:57";19,91
"2023-05-01 19:33:57";19,92
"2023-05-01 20:53:57";19,93
"2023-05-01 21:33:57";19,93
"2023-05-01 21:53:57";19,93
"2023-05-01 22:13:57";19,93
"2023-05-01 22:53:57";19,94
"2023-05-02 00:13:57";19,94
"2023-05-02 00:53:57";19,93
"2023-05-02 01:13:57";19,93
"2023-05-02 01:33:57";19,94
"2023-05-02 01:53:57";19,94
"2023-05-02 02:13:57";19,94
"2023-05-02 02:33:57";19,94
"2023-05-02 02:53:56";19,94
"2023-05-02 03:13:57";19,94
"2023-05-02 03:33:57";19,94
"2023-05-02 03:53:56";19,94
"2023-05-02 04:13:56";19,93
"2023-05-02 04:33:57";19,93
"2023-05-02 04:53:57";19,92
"2023-05-02 05:13:57";19,92
"2023-05-02 05:53:57";19,91
"2023-05-02 06:13:57";19,91
"2023-05-02 06:33:57";19,9
"2023-05-02 06:53:57";19,89
"2023-05-02 07:13:57";19,88
"2023-05-02 07:53:57";19,85
"2023-05-02 08:13:57";19,84
"2023-05-02 08:33:57";19,83
"2023-05-02 09:13:57";19,82
"2023-05-02 09:33:57";19,81
"2023-05-02 09:53:57";19,79
"2023-05-02 10:13:57";19,76
"2023-05-02 10:33:57";19,74
"2023-05-02 10:53:57";19,71
"2023-05-02 11:13:57";19,7
"2023-05-02 11:53:57";19,66
"2023-05-02 12:13:57";19,63
"2023-05-02 12:33:57";19,6
"2023-05-02 12:53:57";19,58
"2023-05-02 13:13:57";19,57
"2023-05-02 13:33:57";19,56
"2023-05-02 13:53:57";19,56
"2023-05-02 14:13:57";19,55
"2023-05-02 14:33:57";19,54
"2023-05-02 14:53:57";19,52
"2023-05-02 15:33:56";19,49
"2023-05-02 15:53:57";19,48
"2023-05-02 16:13:57";19,46
"2023-05-02 16:33:57";19,45
"2023-05-02 16:53:57";19,44
"2023-05-02 17:13:57";19,43
"2023-05-02 17:33:57";19,43
"2023-05-02 17:53:57";19,42
"2023-05-02 18:13:57";19,42
"2023-05-02 18:33:57";19,41
"2023-05-02 18:53:57";19,41
"2023-05-02 19:13:57";19,4
"2023-05-02 19:33:57";19,39
"2023-05-02 19:53:57";19,38
"2023-05-02 20:13:57";19,37
"2023-05-02 20:33:57";19,36
"2023-05-02 20:53:56";19,34
"2023-05-02 21:13:56";19,33
"2023-05-02 21:33:57";19,32
"2023-05-02 21:53:57";19,31
"2023-05-02 22:13:57";19,3
"2023-05-02 22:33:57";19,29
"2023-05-02 22:53:57";19,29
"2023-05-02 23:13:57";19,29
"2023-05-02 23:33:57";19,28
"2023-05-03 00:13:57";19,28
"2023-05-03 00:33:57";19,27
"2023-05-03 00:53:57";19,26
"2023-05-03 01:13:57";19,25
"2023-05-03 01:33:57";19,24
"2023-05-03 01:53:56";19,23
"2023-05-03 02:13:56";19,22
"2023-05-03 02:33:57";19,2
"2023-05-03 02:53:57";19,19
"2023-05-03 03:13:57";19,18
"2023-05-03 03:33:56";19,17
"2023-05-03 03:53:57";19,16
"2023-05-03 04:13:57";19,16
"2023-05-03 04:33:57";19,15
"2023-05-03 04:53:57";19,14
"2023-05-03 05:13:57";19,13
"2023-05-03 05:33:56";19,12
"2023-05-03 05:53:56";19,1
"2023-05-03 06:13:57";19,09
"2023-05-03 06:33:57";19,08
"2023-05-03 06:53:56";19,07
"2023-05-03 07:13:57";19,06
"2023-05-03 07:53:57";19,04
"2023-05-03 08:13:57";19,04
"2023-05-03 08:33:57";19,03
"2023-05-03 08:53:57";19,02
"2023-05-03 09:13:57";19,01
"2023-05-03 09:33:57";18,99
"2023-05-03 09:53:57";18,97
"2023-05-03 10:13:57";18,95
"2023-05-03 10:53:56";18,92
"2023-05-03 11:13:57";18,91
"2023-05-03 11:33:57";18,89
"2023-05-03 11:53:57";18,87
"2023-05-03 12:13:57";18,84
"2023-05-03 12:33:57";18,81
"2023-05-03 12:53:57";18,79
"2023-05-03 13:33:57";18,77
"2023-05-03 13:53:57";18,75
"2023-05-03 14:13:57";18,72
"2023-05-03 14:33:57";18,68
"2023-05-03 14:53:56";18,65
"2023-05-03 15:13:57";18,63
"2023-05-03 15:33:57";18,61
"2023-05-03 15:53:57";18,58
"2023-05-03 16:13:57";18,55
"2023-05-03 16:33:57";18,53
"2023-05-03 16:53:57";18,51
"2023-05-03 17:13:57";18,5
"2023-05-03 17:33:57";18,49
"2023-05-03 17:53:57";18,49
"2023-05-03 18:13:57";18,48
"2023-05-03 18:33:57";18,47
"2023-05-03 18:53:57";18,45
"2023-05-03 19:13:57";18,44
"2023-05-03 19:33:57";18,43
"2023-05-03 19:53:57";18,41
"2023-05-03 20:13:56";18,4
"2023-05-03 20:33:57";18,38
"2023-05-03 20:53:57";18,37
"2023-05-03 21:13:57";18,36
"2023-05-03 21:33:57";18,35
"2023-05-03 21:53:57";18,34
"2023-05-03 22:13:57";18,34
"2023-05-03 22:33:57";18,33
"2023-05-03 22:53:57";18,32
"2023-05-03 23:13:57";18,31
"2023-05-03 23:33:57";18,3
"2023-05-03 23:53:56";18,29
"2023-05-04 00:13:57";18,28
"2023-05-04 00:33:56";18,26
"2023-05-04 00:53:57";18,24
"2023-05-04 01:13:57";18,23
"2023-05-04 01:33:57";18,23
"2023-05-04 01:53:56";18,22
"2023-05-04 02:13:57";18,21
"2023-05-04 02:33:57";18,21
"2023-05-04 02:53:57";18,21
"2023-05-04 03:13:56";18,21
"2023-05-04 03:33:57";18,21
"2023-05-04 03:53:57";18,21
"2023-05-04 04:13:57";18,21
"2023-05-04 04:33:57";18,2
"2023-05-04 04:53:57";18,19
"2023-05-04 05:13:57";18,18
"2023-05-04 05:33:57";18,17
"2023-05-04 05:53:56";18,16
"2023-05-04 06:13:57";18,14
"2023-05-04 06:33:57";18,13
"2023-05-04 06:53:57";18,11
"2023-05-04 07:13:57";18,11
"2023-05-04 07:33:56";18,1
"2023-05-04 07:53:57";18,09
"2023-05-04 08:13:57";18,07
"2023-05-04 08:33:56";18,05
"2023-05-04 08:53:57";18,03
"2023-05-04 09:13:57";18,02
"2023-05-04 09:33:57";17,99
"2023-05-04 10:13:57";17,97
"2023-05-04 10:33:57";17,96
"2023-05-04 10:53:57";17,95
"2023-05-04 11:13:57";17,94
"2023-05-04 11:33:57";17,93
"2023-05-04 11:53:57";17,91
"2023-05-04 12:13:57";17,87
"2023-05-04 12:33:57";17,85
"2023-05-04 12:53:57";17,83
"2023-05-04 13:13:57";17,83
"2023-05-04 13:33:57";17,82
"2023-05-04 13:53:57";17,8
"2023-05-04 14:13:57";17,78
"2023-05-04 14:33:57";17,75
"2023-05-04 14:53:56";17,72
"2023-05-04 15:13:57";17,7
"2023-05-04 15:33:57";17,68
"2023-05-04 15:53:56";17,67
"2023-05-04 16:13:57";17,66
"2023-05-04 16:33:57";17,64
"2023-05-04 16:53:57";17,62
"2023-05-04 17:13:57";17,6
"2023-05-04 17:33:57";17,58
"2023-05-04 17:53:57";17,56
"2023-05-04 18:13:57";17,54
"2023-05-04 18:33:57";17,53
"2023-05-04 18:53:57";17,52
"2023-05-04 19:13:57";17,51
"2023-05-04 19:33:57";17,5
"2023-05-04 19:53:57";17,5
"2023-05-04 20:13:57";17,49
"2023-05-04 20:33:57";17,47
"2023-05-04 20:53:57";17,46
"2023-05-04 21:13:57";17,45
"2023-05-04 21:33:57";17,43
"2023-05-04 21:53:57";17,42
"2023-05-04 22:13:57";17,41
"2023-05-04 22:33:57";17,39
"2023-05-04 22:53:57";17,38
"2023-05-04 23:13:57";17,37
"2023-05-04 23:33:57";17,37
"2023-05-04 23:53:57";17,36
"2023-05-05 00:13:57";17,36
"2023-05-05 00:33:57";17,36
"2023-05-05 00:53:57";17,35
"2023-05-05 01:13:57";17,35
"2023-05-05 01:33:57";17,35
"2023-05-05 01:53:57";17,34
"2023-05-05 02:13:57";17,32
"2023-05-05 02:33:57";17,31
"2023-05-05 02:53:57";17,3
"2023-05-05 03:13:57";17,29
"2023-05-05 03:33:57";17,27
"2023-05-05 03:53:57";17,26
"2023-05-05 04:13:57";17,25
"2023-05-05 04:33:57";17,25
"2023-05-05 04:53:57";17,24
"2023-05-05 05:13:57";17,24
"2023-05-05 05:33:57";17,24
"2023-05-05 05:53:57";17,23
"2023-05-05 06:13:57";17,23
"2023-05-05 06:33:57";17,22
"2023-05-05 06:53:57";17,21
"2023-05-05 07:13:57";17,2
"2023-05-05 07:33:57";17,19
"2023-05-05 07:53:57";17,18
"2023-05-05 08:13:57";17,16
"2023-05-05 08:33:57";17,15
"2023-05-05 08:53:57";17,14
"2023-05-05 09:13:57";17,13
"2023-05-05 09:33:57";17,12
"2023-05-05 09:53:57";17,12
"2023-05-05 10:13:57";17,12
"2023-05-05 10:33:57";17,11
"2023-05-05 10:53:57";17,1
"2023-05-05 11:13:57";17,1
"2023-05-05 11:33:57";17,09
"2023-05-05 11:53:57";17,07
"2023-05-05 12:13:57";17,05
"2023-05-05 12:33:57";17,03
"2023-05-05 12:53:57";17,01
"2023-05-05 13:13:57";16,99
"2023-05-05 13:33:57";16,98
"2023-05-05 13:53:57";16,97
"2023-05-05 14:13:57";16,95
"2023-05-05 14:33:57";16,94
"2023-05-05 14:53:57";16,92
"2023-05-05 15:13:57";16,9
"2023-05-05 15:33:57";16,88
"2023-05-05 15:53:57";16,86
"2023-05-05 16:13:57";16,84
"2023-05-05 16:33:57";16,82
"2023-05-05 16:53:57";16,81
"2023-05-05 17:13:57";16,8
"2023-05-05 17:33:57";16,79
"2023-05-05 17:53:57";16,78
"2023-05-05 18:13:57";16,77
"2023-05-05 18:33:57";16,77
"2023-05-05 18:53:57";16,76
"2023-05-05 19:13:57";16,75
"2023-05-05 19:33:57";16,74
"2023-05-05 19:53:57";16,72
"2023-05-05 20:13:57";16,71
"2023-05-05 20:33:56";16,7
"2023-05-05 20:53:57";16,68
"2023-05-05 21:13:57";16,66
"2023-05-05 21:33:57";16,65
"2023-05-05 21:53:57";16,63
"2023-05-05 22:13:57";16,62
"2023-05-05 22:33:57";16,61
"2023-05-05 22:53:57";16,61
"2023-05-05 23:13:57";16,61
"2023-05-05 23:33:57";16,6
"2023-05-05 23:53:57";16,59
"2023-05-06 00:13:57";16,59
"2023-05-06 00:33:57";16,58
"2023-05-06 00:53:57";16,56
"2023-05-06 01:13:57";16,56
"2023-05-06 01:33:57";16,54
"2023-05-06 01:53:57";16,53
"2023-05-06 02:13:57";16,52
"2023-05-06 02:33:57";16,5
"2023-05-06 02:53:57";16,49
"2023-05-06 03:13:57";16,48
"2023-05-06 03:33:57";16,48
"2023-05-06 03:53:57";16,47
"2023-05-06 04:13:57";16,47
"2023-05-06 04:33:57";16,47
"2023-05-06 04:53:57";16,47
"2023-05-06 05:13:57";16,47
"2023-05-06 05:33:57";16,47
"2023-05-06 05:53:57";16,46
"2023-05-06 06:13:57";16,45
"2023-05-06 06:33:57";16,44
"2023-05-06 06:53:57";16,42
"2023-05-06 07:13:57";16,41
"2023-05-06 07:33:57";16,4
"2023-05-06 07:53:57";16,39
"2023-05-06 08:13:57";16,38
"2023-05-06 08:33:57";16,36
"2023-05-06 08:53:57";16,36
"2023-05-06 09:13:57";16,35
"2023-05-06 09:33:57";16,34
"2023-05-06 09:53:57";16,34
"2023-05-06 10:13:57";16,33
"2023-05-06 10:33:57";16,32
"2023-05-06 10:53:57";16,3
"2023-05-06 11:13:57";16,28
"2023-05-06 11:33:57";16,27
"2023-05-06 11:53:57";16,25
"2023-05-06 12:13:57";16,23
"2023-05-06 12:33:57";16,22
"2023-05-06 12:53:57";16,2
"2023-05-06 13:13:57";16,2
"2023-05-06 13:33:57";16,19
"2023-05-06 13:53:57";16,18
"2023-05-06 14:13:57";16,18
"2023-05-06 14:33:57";16,18
"2023-05-06 14:53:57";16,17
"2023-05-06 15:13:57";16,16
"2023-05-06 15:33:57";16,15
"2023-05-06 15:53:57";16,14
"2023-05-06 16:13:57";16,12
"2023-05-06 16:33:57";16,12
"2023-05-06 16:53:57";16,1
"2023-05-06 17:13:57";16,08
"2023-05-06 17:33:57";16,07
"2023-05-06 17:53:57";16,06
"2023-05-06 18:13:57";16,04
"2023-05-06 18:33:57";16,02
"2023-05-06 18:53:57";16,02
"2023-05-06 19:13:57";16
"2023-05-06 19:33:57";16
"2023-05-06 19:53:57";15,99
"2023-05-06 20:13:57";15,98
"2023-05-06 20:33:57";15,98
"2023-05-06 20:53:57";15,97
"2023-05-06 21:13:57";15,97
"2023-05-06 21:33:57";15,96
"2023-05-06 21:53:57";15,95
"2023-05-06 22:13:57";15,94
"2023-05-06 22:33:57";15,93
"2023-05-06 22:53:57";15,92
"2023-05-06 23:13:57";15,91
"2023-05-06 23:33:57";15,9
"2023-05-06 23:53:57";15,89
"2023-05-07 00:13:57";15,88
"2023-05-07 00:33:57";15,86
"2023-05-07 00:53:57";15,85
"2023-05-07 01:13:57";15,84
"2023-05-07 01:33:58";15,83
"2023-05-07 01:53:57";15,83
"2023-05-07 02:13:58";15,82
"2023-05-07 02:33:58";15,82
"2023-05-07 02:53:57";15,82
"2023-05-07 03:13:58";15,82
"2023-05-07 03:33:58";15,82
"2023-05-07 03:53:58";15,82
"2023-05-07 04:33:58";15,82
"2023-05-07 05:13:58";15,81
"2023-05-07 05:33:58";15,81
"2023-05-07 05:53:58";15,81
"2023-05-07 06:13:58";15,8
"2023-05-07 06:33:57";15,8
"2023-05-07 06:53:58";15,78
"2023-05-07 07:13:58";15,76
"2023-05-07 07:33:58";15,76
"2023-05-07 07:53:58";15,74
"2023-05-07 08:13:58";15,73
"2023-05-07 08:33:58";15,72
"2023-05-07 08:53:58";15,71
"2023-05-07 09:13:58";15,69
"2023-05-07 09:33:58";15,68
"2023-05-07 09:53:58";15,67
"2023-05-07 10:13:58";15,65
"2023-05-07 10:33:58";15,65
"2023-05-07 10:53:58";15,65
"2023-05-07 11:13:58";15,63
"2023-05-07 11:33:58";15,6
"2023-05-07 11:53:58";15,58
"2023-05-07 12:13:57";15,57
"2023-05-07 12:33:58";15,55
"2023-05-07 12:53:58";15,53
"2023-05-07 13:13:58";15,52
"2023-05-07 13:33:57";15,52
"2023-05-07 13:53:57";15,51
"2023-05-07 14:13:57";15,51
"2023-05-07 14:33:58";15,51
"2023-05-07 14:53:58";15,5
"2023-05-07 15:13:58";15,49
"2023-05-07 15:33:58";15,48
"2023-05-07 15:53:58";15,47
"2023-05-07 16:13:58";15,46
"2023-05-07 16:33:57";15,45
"2023-05-07 16:53:58";15,44
"2023-05-07 17:13:58";15,43
"2023-05-07 17:33:58";15,41
"2023-05-07 17:53:58";15,41
"2023-05-07 18:33:58";15,38
"2023-05-07 18:53:58";15,37
"2023-05-07 19:13:57";15,36
"2023-05-07 19:33:58";15,35
"2023-05-07 19:53:58";15,34
"2023-05-07 20:13:58";15,33
"2023-05-07 20:33:58";15,32
"2023-05-07 20:53:58";15,32
"2023-05-07 21:13:58";15,31
"2023-05-07 21:33:57";15,31
"2023-05-07 21:53:57";15,31
"2023-05-07 22:13:58";15,3
"2023-05-07 22:33:58";15,29
"2023-05-07 22:53:58";15,29
"2023-05-07 23:13:57";15,28
"2023-05-07 23:33:58";15,27
"2023-05-07 23:53:58";15,26
"2023-05-08 00:13:58";15,24
"2023-05-08 00:33:58";15,24
"2023-05-08 00:53:58";15,22
"2023-05-08 01:13:57";15,21
"2023-05-08 01:33:58";15,2
"2023-05-08 01:53:58";15,19
"2023-05-08 02:33:58";15,17
"2023-05-08 02:53:58";15,17
"2023-05-08 03:13:58";15,17
"2023-05-08 03:33:57";15,17
"2023-05-08 03:53:58";15,17
"2023-05-08 04:13:58";15,17
"2023-05-08 04:33:58";15,17
"2023-05-08 04:53:58";15,16
"2023-05-08 05:13:57";15,16
"2023-05-08 05:33:58";15,15
"2023-05-08 05:53:58";15,14
"2023-05-08 06:13:58";15,13
"2023-05-08 06:33:57";15,11
"2023-05-08 06:53:58";15,1
"2023-05-08 07:13:58";15,08
"2023-05-08 07:33:58";15,08
"2023-05-08 07:53:57";15,07
"2023-05-08 08:13:58";15,06
"2023-05-08 08:33:57";15,05
"2023-05-08 08:53:58";15,04
"2023-05-08 09:13:57";15,04
"2023-05-08 09:53:58";15,03
"2023-05-08 10:13:58";15,02
"2023-05-08 10:33:57";15,01
"2023-05-08 10:53:58";15
"2023-05-08 11:13:58";14,98
"2023-05-08 11:33:57";14,96
"2023-05-08 11:53:57";14,94
"2023-05-08 12:13:58";14,92
"2023-05-08 12:33:57";14,91
"2023-05-08 12:53:58";14,89
"2023-05-08 13:13:57";14,89
"2023-05-08 13:33:58";14,88
"2023-05-08 13:53:58";14,88
"2023-05-08 14:13:57";14,88
"2023-05-08 14:53:58";14,87
"2023-05-08 15:13:58";14,87
"2023-05-08 15:33:57";14,85
"2023-05-08 15:53:58";14,85
"2023-05-08 16:13:57";14,85
"2023-05-08 16:33:57";14,84
"2023-05-08 16:53:58";14,84
"2023-05-08 17:13:58";14,83
"2023-05-08 17:33:58";14,82
"2023-05-09 05:33:58";14,51
"2023-05-09 05:53:58";14,51
"2023-05-09 06:13:58";14,51
"2023-05-09 06:33:58";14,51
"2023-05-09 06:53:57";14,51
"2023-05-09 07:13:58";14,51
"2023-05-09 07:33:58";14,51
"2023-05-09 07:53:58";14,51
"2023-05-09 08:13:58";14,51
"2023-05-09 08:33:58";14,5
"2023-05-09 08:53:58";14,5
"2023-05-09 09:13:57";14,49
"2023-05-09 09:53:58";14,47
"2023-05-09 10:13:58";14,46
"2023-05-09 10:33:58";14,44
"2023-05-09 10:53:58";14,43
"2023-05-09 11:13:58";14,41
"2023-05-09 11:33:58";14,39
"2023-05-09 11:53:58";14,38
"2023-05-09 12:13:58";14,36
"2023-05-09 12:33:58";14,35
"2023-05-09 12:53:58";14,34
"2023-05-09 13:13:58";14,33
"2023-05-09 13:33:58";14,31
"2023-05-09 13:53:58";14,31
"2023-05-09 14:13:58";14,3
"2023-05-09 14:33:58";14,29
"2023-05-09 14:53:58";14,28
"2023-05-09 15:13:58";14,27
"2023-05-09 15:33:58";14,21
"2023-05-09 15:53:57";14,17
"2023-05-09 16:13:58";14,17
"2023-05-09 16:33:57";14,17
"2023-05-09 16:53:58";14,18
"2023-05-09 17:13:58";14,18
"2023-05-09 17:33:57";14,17
"2023-05-09 17:53:58";14,17
"2023-05-09 18:13:58";14,17
"2023-05-09 18:33:58";14,16
"2023-05-09 18:53:57";14,17
"2023-05-09 19:13:58";14,17
"2023-05-09 19:33:58";14,16
"2023-05-09 19:53:58";14,15
"2023-05-09 20:13:58";14,15
"2023-05-09 20:33:58";14,14
"2023-05-09 20:53:58";14,13
"2023-05-09 21:13:58";14,12
"2023-05-09 21:33:58";14,12
"2023-05-09 21:53:58";14,12
"2023-05-09 22:13:58";14,12
"2023-05-09 22:33:58";14,12
"2023-05-09 22:53:58";14,11
"2023-05-09 23:13:58";14,11
"2023-05-09 23:33:58";14,11
"2023-05-09 23:53:58";14,11
"2023-05-10 00:13:58";14,11
"2023-05-10 00:33:58";14,1
"2023-05-10 00:53:58";14,1
"2023-05-10 01:13:58";14,09
"2023-05-10 01:53:58";14,08
"2023-05-10 02:13:58";14,06
"2023-05-10 02:33:58";14,06
"2023-05-10 02:53:58";14,05
"2023-05-10 03:13:58";14,04
"2023-05-10 03:33:58";14,03
"2023-05-10 03:53:58";14,01
"2023-05-10 04:13:58";14,01
"2023-05-10 04:33:58";13,99
"2023-05-10 04:53:58";13,99
"2023-05-10 05:13:58";13,98
"2023-05-10 05:33:58";13,98
"2023-05-10 05:53:58";13,97
"2023-05-10 06:13:58";13,97
"2023-05-10 06:33:58";13,97
"2023-05-10 06:53:58";13,97
"2023-05-10 07:13:58";13,97
"2023-05-10 07:33:58";13,96
"2023-05-10 07:53:58";13,96
"2023-05-10 08:13:58";13,95
"2023-05-10 08:33:58";13,94
"2023-05-10 08:53:58";13,93
"2023-05-10 09:13:58";13,92
"2023-05-10 09:33:58";13,91
"2023-05-10 09:53:58";13,91
"2023-05-10 10:13:58";13,89
"2023-05-10 10:53:58";13,86
"2023-05-10 11:13:58";13,85
"2023-05-10 11:33:58";13,84
"2023-05-10 11:53:58";13,83
"2023-05-10 12:13:58";13,82
"2023-05-10 12:33:58";13,82
"2023-05-10 12:53:58";13,81
"2023-05-10 13:13:58";13,81
"2023-05-10 13:33:58";13,71
"2023-05-10 13:53:58";13,66
"2023-05-10 14:33:58";13,76
"2023-05-10 14:53:58";13,77
"2023-05-10 15:13:58";13,74
"2023-05-10 15:33:58";23,11
"2023-05-10 15:53:58";19,52
"2023-05-10 16:13:58";18,62
"2023-05-10 16:33:58";18,17
"2023-05-10 16:53:58";17,81
"2023-05-10 17:13:58";17,54
"2023-05-10 17:33:58";17,35
"2023-05-10 17:53:58";17,2
"2023-05-10 18:13:58";17,07
"2023-05-10 18:33:58";16,96
"2023-05-10 18:53:58";16,86
"2023-05-10 19:13:58";16,76
"2023-05-10 19:53:58";16,61
"2023-05-10 20:13:58";16,56
"2023-05-10 20:33:58";16,48
"2023-05-10 20:53:58";16,45
"2023-05-10 21:13:58";16,41
"2023-05-10 21:33:58";16,34
"2023-05-10 21:53:58";16,3
"2023-05-10 22:33:58";16,23
"2023-05-10 22:53:58";16,18
"2023-05-10 23:13:58";16,15
"2023-05-10 23:33:58";16,14
"2023-05-10 23:53:58";16,13
"2023-05-11 00:13:58";16,1
"2023-05-11 00:33:58";16,06
"2023-05-11 00:53:58";16,01
"2023-05-11 01:13:58";15,99
"2023-05-11 01:33:58";15,98
"2023-05-11 01:53:58";15,97
"2023-05-11 02:13:58";15,94
"2023-05-11 02:33:58";15,9
"2023-05-11 02:53:58";15,88
"2023-05-11 03:13:58";15,86
"2023-05-11 03:33:58";15,85
"2023-05-11 03:53:58";15,84
"2023-05-11 04:13:58";15,84
"2023-05-11 04:33:58";15,84
"2023-05-11 04:53:57";15,84
"2023-05-11 05:13:58";15,83
"2023-05-11 05:33:58";15,82
"2023-05-11 05:53:58";15,82
"2023-05-11 06:13:58";15,8
"2023-05-11 06:33:58";15,78
"2023-05-11 06:53:58";15,77
"2023-05-11 07:13:58";15,76
"2023-05-11 07:33:58";15,75
"2023-05-11 07:53:58";15,7
"2023-05-11 08:13:58";15,73
"2023-05-11 08:53:58";15,69
"2023-05-11 09:13:58";15,67
"2023-05-11 09:33:58";15,66
"2023-05-11 09:53:58";15,64
"2023-05-11 10:13:58";15,63
"2023-05-11 10:33:58";15,62
"2023-05-11 10:53:58";15,65
"2023-05-11 11:13:58";15,64
"2023-05-11 11:33:58";15,62
"2023-05-11 11:53:58";15,6
"2023-05-11 12:13:58";15,58
"2023-05-11 12:33:58";15,57
"2023-05-11 12:53:58";15,55
"2023-05-11 13:13:58";15,54
"2023-05-11 13:33:58";15,53
"2023-05-11 13:53:58";15,52
"2023-05-11 14:13:58";15,52
"2023-05-11 14:33:58";15,51
"2023-05-11 14:53:58";15,5
"2023-05-11 15:13:58";15,38
"2023-05-11 15:33:58";15,32
"2023-05-11 15:53:58";15,29
"2023-05-11 16:13:58";22,63
"2023-05-11 16:33:58";22,63
"2023-05-11 16:53:58";21,66
"2023-05-11 17:13:58";20,24
"2023-05-11 17:33:58";20,04
"2023-05-11 17:53:58";20,04
"2023-05-11 18:33:58";20,06
"2023-05-11 18:53:58";20,08
"2023-05-11 19:13:58";20,09
"2023-05-11 19:33:58";20,09
"2023-05-11 19:53:58";20,07
"2023-05-11 20:13:58";20,03
"2023-05-11 20:33:58";20,01
"2023-05-11 20:53:58";20,01
"2023-05-11 21:13:58";19,97
"2023-05-11 21:33:58";19,94
"2023-05-11 21:53:58";19,89
"2023-05-11 22:13:58";19,88
"2023-05-11 22:33:58";19,85
"2023-05-11 23:13:58";19,78
"2023-05-11 23:33:58";19,78
"2023-05-11 23:53:58";19,74
"2023-05-12 00:13:58";19,68
"2023-05-12 00:33:58";19,66
"2023-05-12 00:53:58";19,66
"2023-05-12 01:13:58";19,63
"2023-05-12 01:33:58";19,6
"2023-05-12 01:53:58";19,55
"2023-05-12 02:33:58";19,51
"2023-05-12 02:53:58";19,47
"2023-05-12 03:13:58";19,45
"2023-05-12 03:33:58";19,42
"2023-05-12 03:53:58";19,41
"2023-05-12 04:13:58";19,42
"2023-05-12 04:33:58";19,42
"2023-05-12 04:53:58";19,4
"2023-05-12 05:53:58";19,34
"2023-05-12 06:13:59";19,32
"2023-05-12 06:33:58";19,31
"2023-05-12 06:53:58";19,31
"2023-05-12 07:13:59";19,3
"2023-05-12 07:33:59";19,3
"2023-05-12 07:53:59";19,3
"2023-05-12 08:13:59";19,28
"2023-05-12 08:33:59";19,25
"2023-05-12 08:53:59";19,22
"2023-05-12 09:13:59";19,18
"2023-05-12 09:33:59";19,16
"2023-05-12 09:53:59";19,12
"2023-05-12 10:13:58";19,08
"2023-05-12 10:33:59";19,05
"2023-05-12 10:53:58";19,04
"2023-05-12 11:13:59";19,01
"2023-05-12 11:33:59";18,97
"2023-05-12 11:53:59";18,83
"2023-05-12 12:13:59";18,88
"2023-05-12 12:33:59";22,96
"2023-05-12 12:53:59";21,68
"2023-05-12 13:13:59";21,65
"2023-05-12 13:33:59";21,65
"2023-05-12 13:53:59";21,62
"2023-05-12 14:13:58";21,59
"2023-05-12 14:33:59";21,68
"2023-05-12 14:53:59";21,75
"2023-05-12 15:13:59";21,75
"2023-05-12 15:53:59";21,67
"2023-05-12 16:13:59";21,64
"2023-05-12 16:33:59";21,59
"2023-05-12 16:53:59";21,52
"2023-05-12 17:33:59";21,4
"2023-05-12 18:13:59";21,3
"2023-05-12 18:53:59";21,18
"2023-05-12 19:13:59";21,14
"2023-05-12 20:13:59";21
"2023-05-12 20:33:59";20,94
"2023-05-12 21:53:59";20,8
"2023-05-12 22:53:59";20,74
"2023-05-12 23:13:59";20,69
"2023-05-12 23:33:59";20,67
"2023-05-13 00:33:59";20,57
"2023-05-13 01:13:59";20,54
"2023-05-13 03:33:59";20,35
"2023-05-13 03:53:59";20,32
"2023-05-13 04:33:59";20,3
"2023-05-13 06:13:59";20,18
"2023-05-13 06:33:58";20,16
"2023-05-13 06:53:59";20,13
"2023-05-13 07:13:59";20,09
"2023-05-13 07:33:59";20,07
"2023-05-13 07:53:59";20,05
"2023-05-13 08:13:59";20,02
"2023-05-13 08:33:59";19,98
"2023-05-13 08:53:59";19,95
"2023-05-13 09:13:58";19,93
"2023-05-13 09:33:59";19,9
"2023-05-13 10:13:59";19,82
